user_id,timestamp,trip_id,origin_lat,origin_lon,dest_lat,dest_lon,origin_antenna,dest_antenna,duration_min,distance_km,speed_kmh,transport_mode,trip_purpose,hour_of_day,locality
56810b62075c,2024-01-06 19:31:00,TRIP_56810b_5_3,9.357691,-5.339686,9.356824,-5.339994,ANT_956,ANT_477,1,0.1,5.2,walking,work_to_home,19,Komborodougou
e1d0c5b13e7e,2024-01-01 07:32:00,TRIP_e1d0c5_0_0,5.419675,-4.072442,5.412228,-4.069058,ANT_995,ANT_267,9,0.91,5.8,walking,home_to_work,7,Abidjan-Ville
e1d0c5b13e7e,2024-01-01 16:31:00,TRIP_e1d0c5_0_1,5.433404,-4.06148,5.427791,-4.063258,ANT_614,ANT_991,7,0.65,5.3,walking,shopping,16,Abidjan-Ville
e1d0c5b13e7e,2024-01-01 17:33:00,TRIP_e1d0c5_0_2,5.41577,-4.059969,5.421924,-4.030084,ANT_562,ANT_156,6,3.39,30.0,motorbike,work_to_home,17,Abidjan-Ville
e1d0c5b13e7e,2024-01-02 06:44:00,TRIP_e1d0c5_1_0,5.403285,-4.080695,5.400936,-4.080891,ANT_442,ANT_661,2,0.26,5.3,walking,home_to_work,6,Abidjan-Ville
e1d0c5b13e7e,2024-01-03 06:05:00,TRIP_e1d0c5_2_0,5.422,-4.086568,5.397801,-4.07795,ANT_142,ANT_772,11,2.85,15.1,motorbike,home_to_work,6,Abidjan-Ville
e1d0c5b13e7e,2024-01-03 10:43:00,TRIP_e1d0c5_2_1,5.444327,-4.08119,5.436386,-4.091242,ANT_215,ANT_438,4,1.42,19.7,motorbike,health,10,Abidjan-Ville
e1d0c5b13e7e,2024-01-03 14:20:00,TRIP_e1d0c5_2_2,5.433796,-4.054666,5.428958,-4.053391,ANT_631,ANT_284,7,0.56,4.7,walking,leisure,14,Abidjan-Ville
e1d0c5b13e7e,2024-01-03 17:49:00,TRIP_e1d0c5_2_3,5.417334,-4.088177,5.415972,-4.087749,ANT_989,ANT_835,1,0.16,6.0,walking,work_to_home,17,Abidjan-Ville
e1d0c5b13e7e,2024-01-04 05:24:00,TRIP_e1d0c5_3_0,5.431224,-4.081946,5.431654,-4.081539,ANT_280,ANT_432,1,0.07,4.2,walking,home_to_work,5,Abidjan-Ville
e1d0c5b13e7e,2024-01-04 17:55:00,TRIP_e1d0c5_3_1,5.374507,-4.071342,5.380393,-4.070803,ANT_920,ANT_228,9,0.66,4.1,walking,work_to_home,17,Abidjan-Ville
e1d0c5b13e7e,2024-01-05 06:12:00,TRIP_e1d0c5_4_0,5.408888,-4.043288,5.409409,-4.042914,ANT_198,ANT_130,1,0.07,4.2,walking,home_to_work,6,Abidjan-Ville
e1d0c5b13e7e,2024-01-05 09:51:00,TRIP_e1d0c5_4_1,5.42367,-4.08084,5.415744,-4.069719,ANT_794,ANT_145,7,1.52,11.6,walking,other,9,Abidjan-Ville
e1d0c5b13e7e,2024-01-05 21:49:00,TRIP_e1d0c5_4_2,5.44104,-4.101875,5.439983,-4.101137,ANT_659,ANT_874,1,0.14,4.5,walking,work_to_home,21,Abidjan-Ville
e1d0c5b13e7e,2024-01-06 05:36:00,TRIP_e1d0c5_5_0,5.429208,-4.076366,5.432908,-4.07725,ANT_254,ANT_939,5,0.42,4.2,walking,home_to_work,5,Abidjan-Ville
e1d0c5b13e7e,2024-01-06 13:45:00,TRIP_e1d0c5_5_1,5.413518,-4.117783,5.412171,-4.123185,ANT_484,ANT_747,7,0.62,5.2,walking,health,13,Abidjan-Ville
e1d0c5b13e7e,2024-01-06 17:28:00,TRIP_e1d0c5_5_2,5.391887,-4.082828,5.358848,-4.057157,ANT_141,ANT_633,10,4.64,27.7,bus,work_to_home,17,Abidjan-Ville
e1d0c5b13e7e,2024-01-07 06:00:00,TRIP_e1d0c5_6_0,5.420766,-4.067235,5.417461,-4.081824,ANT_916,ANT_502,5,1.66,17.6,walking,home_to_work,6,Abidjan-Ville
23a5bcd49394,2024-01-01 07:29:00,TRIP_23a5bc_0_0,5.379999,-4.126199,5.38873,-4.129634,ANT_575,ANT_334,6,1.04,10.3,bus,home_to_work,7,Abidjan-Ville
23a5bcd49394,2024-01-01 17:35:00,TRIP_23a5bc_0_1,5.325833,-4.094174,5.284169,-4.117999,ANT_885,ANT_953,20,5.33,15.9,motorbike,work_to_home,17,Abidjan-Ville
23a5bcd49394,2024-01-02 05:17:00,TRIP_23a5bc_1_0,5.38814,-4.095243,5.393516,-4.083477,ANT_836,ANT_633,10,1.44,8.1,motorbike,home_to_work,5,Abidjan-Ville
23a5bcd49394,2024-01-02 12:07:00,TRIP_23a5bc_1_1,5.388184,-4.092813,5.398597,-4.123383,ANT_122,ANT_602,10,3.58,19.9,motorbike,other,12,Abidjan-Ville
23a5bcd49394,2024-01-02 12:28:00,TRIP_23a5bc_1_2,5.377544,-4.070797,5.376056,-4.071971,ANT_893,ANT_971,2,0.21,5.5,walking,work_internal,12,Abidjan-Ville
23a5bcd49394,2024-01-02 18:47:00,TRIP_23a5bc_1_3,5.359218,-4.089234,5.365013,-4.095522,ANT_304,ANT_442,10,0.95,5.2,walking,work_to_home,18,Abidjan-Ville
23a5bcd49394,2024-01-03 05:34:00,TRIP_23a5bc_2_0,5.345227,-4.098818,5.343704,-4.101673,ANT_113,ANT_497,5,0.36,4.2,walking,home_to_work,5,Abidjan-Ville
23a5bcd49394,2024-01-04 06:33:00,TRIP_23a5bc_3_0,5.373258,-4.087723,5.372449,-4.088108,ANT_896,ANT_233,1,0.1,4.3,walking,home_to_work,6,Abidjan-Ville
23a5bcd49394,2024-01-04 11:15:00,TRIP_23a5bc_3_1,5.32946,-4.08639,5.314615,-4.091829,ANT_543,ANT_950,10,1.75,10.0,motorbike,shopping,11,Abidjan-Ville
23a5bcd49394,2024-01-04 17:44:00,TRIP_23a5bc_3_2,5.383648,-4.078058,5.374531,-4.077938,ANT_202,ANT_611,6,1.01,9.5,bus,work_to_home,17,Abidjan-Ville
23a5bcd49394,2024-01-05 08:20:00,TRIP_23a5bc_4_0,5.392105,-4.121384,5.417197,-4.112106,ANT_488,ANT_828,10,2.97,16.6,motorbike,home_to_work,8,Abidjan-Ville
23a5bcd49394,2024-01-06 06:18:00,TRIP_23a5bc_5_0,5.370907,-4.077378,5.388827,-4.101135,ANT_899,ANT_422,12,3.3,16.1,taxi,home_to_work,6,Abidjan-Ville
2c32931634d0,2024-01-01 06:20:00,TRIP_2c3293_0_0,5.131612,-6.897111,5.119052,-6.92253,ANT_333,ANT_100,5,3.15,32.4,taxi,home_to_work,6,San-Pedro
2c32931634d0,2024-01-01 12:04:00,TRIP_2c3293_0_1,5.185502,-6.898006,5.182775,-6.903461,ANT_215,ANT_584,8,0.68,4.7,walking,leisure,12,San-Pedro
2c32931634d0,2024-01-01 11:37:00,TRIP_2c3293_0_2,5.157331,-6.905162,5.155948,-6.899962,ANT_892,ANT_396,7,0.6,4.7,walking,other,11,San-Pedro
2c32931634d0,2024-01-01 17:37:00,TRIP_2c3293_0_3,5.151892,-6.865705,5.19654,-6.874002,ANT_460,ANT_134,13,5.04,22.6,taxi,work_to_home,17,San-Pedro
2c32931634d0,2024-01-02 06:02:00,TRIP_2c3293_1_0,5.168011,-6.872668,5.170395,-6.875735,ANT_620,ANT_867,6,0.43,4.0,walking,home_to_work,6,San-Pedro
2c32931634d0,2024-01-03 07:00:00,TRIP_2c3293_2_0,5.166227,-6.870199,5.165906,-6.870011,ANT_625,ANT_277,1,0.04,4.5,walking,home_to_work,7,San-Pedro
2c32931634d0,2024-01-03 18:54:00,TRIP_2c3293_2_1,5.200673,-6.86827,5.219122,-6.856825,ANT_830,ANT_185,11,2.41,13.1,walking,work_to_home,18,San-Pedro
2c32931634d0,2024-01-04 05:49:00,TRIP_2c3293_3_0,5.212277,-6.862805,5.212823,-6.862535,ANT_941,ANT_788,1,0.07,4.8,walking,home_to_work,5,San-Pedro
2c32931634d0,2024-01-05 06:57:00,TRIP_2c3293_4_0,5.131405,-6.900486,5.140679,-6.892642,ANT_238,ANT_287,8,1.35,9.4,bus,home_to_work,6,San-Pedro
2c32931634d0,2024-01-05 21:16:00,TRIP_2c3293_4_1,5.175339,-6.85606,5.165351,-6.855725,ANT_168,ANT_941,3,1.11,19.8,motorbike,work_to_home,21,San-Pedro
2c32931634d0,2024-01-06 07:53:00,TRIP_2c3293_5_0,5.161797,-6.851764,5.14349,-6.853385,ANT_572,ANT_627,12,2.04,9.9,walking,home_to_work,7,San-Pedro
2c32931634d0,2024-01-06 13:17:00,TRIP_2c3293_5_1,5.203163,-6.856482,5.198076,-6.831722,ANT_530,ANT_910,20,2.81,8.3,walking,shopping,13,San-Pedro
2c32931634d0,2024-01-06 16:32:00,TRIP_2c3293_5_2,5.208299,-6.850474,5.208964,-6.848164,ANT_717,ANT_369,2,0.27,5.4,walking,work_to_home,16,San-Pedro
2c32931634d0,2024-01-07 07:25:00,TRIP_2c3293_6_0,5.173302,-6.856306,5.161006,-6.865922,ANT_260,ANT_762,12,1.73,8.5,bus,home_to_work,7,San-Pedro
2c32931634d0,2024-01-07 14:59:00,TRIP_2c3293_6_1,5.168777,-6.831497,5.168943,-6.832189,ANT_409,ANT_199,1,0.08,4.8,walking,shopping,14,San-Pedro
2c32931634d0,2024-01-07 20:11:00,TRIP_2c3293_6_2,5.203611,-6.872329,5.19621,-6.871772,ANT_283,ANT_950,10,0.82,4.8,walking,work_to_home,20,San-Pedro
341b185110a7,2024-01-01 07:42:00,TRIP_341b18_0_0,5.270825,-4.022043,5.275557,-4.03796,ANT_241,ANT_134,8,1.84,12.8,motorbike,home_to_work,7,Abidjan-Ville
341b185110a7,2024-01-01 15:37:00,TRIP_341b18_0_1,5.287525,-4.051489,5.288445,-4.050485,ANT_688,ANT_439,1,0.15,5.8,walking,leisure,15,Abidjan-Ville
341b185110a7,2024-01-01 10:43:00,TRIP_341b18_0_2,5.269838,-4.041843,5.284675,-4.051612,ANT_508,ANT_922,11,1.97,9.9,personal_car,shopping,10,Abidjan-Ville
341b185110a7,2024-01-01 20:03:00,TRIP_341b18_0_3,5.276862,-4.004077,5.308651,-3.996267,ANT_128,ANT_846,6,3.63,33.2,personal_car,work_to_home,20,Abidjan-Ville
341b185110a7,2024-01-02 05:38:00,TRIP_341b18_1_0,5.295839,-4.039656,5.298827,-4.042469,ANT_651,ANT_519,4,0.46,5.7,walking,home_to_work,5,Abidjan-Ville
341b185110a7,2024-01-02 11:36:00,TRIP_341b18_1_1,5.287091,-4.051227,5.305059,-4.018837,ANT_644,ANT_310,5,4.11,49.1,personal_car,other,11,Abidjan-Ville
341b185110a7,2024-01-02 16:40:00,TRIP_341b18_1_2,5.259242,-4.013341,5.270523,-4.011954,ANT_301,ANT_837,9,1.26,8.3,personal_car,work_to_home,16,Abidjan-Ville
341b185110a7,2024-01-03 06:38:00,TRIP_341b18_2_0,5.273488,-4.020504,5.246367,-4.045935,ANT_725,ANT_928,7,4.13,33.3,personal_car,home_to_work,6,Abidjan-Ville
341b185110a7,2024-01-03 20:07:00,TRIP_341b18_2_1,5.270163,-4.019548,5.26919,-4.020961,ANT_648,ANT_653,2,0.19,5.3,walking,work_to_home,20,Abidjan-Ville
341b185110a7,2024-01-04 08:17:00,TRIP_341b18_3_0,5.284928,-3.99798,5.286234,-3.989377,ANT_195,ANT_973,11,0.97,4.9,walking,home_to_work,8,Abidjan-Ville
341b185110a7,2024-01-04 15:37:00,TRIP_341b18_3_1,5.257331,-4.0405,5.254473,-4.038454,ANT_475,ANT_360,3,0.39,6.0,walking,leisure,15,Abidjan-Ville
341b185110a7,2024-01-04 10:51:00,TRIP_341b18_3_2,5.285778,-4.039955,5.284077,-4.042105,ANT_830,ANT_736,4,0.3,4.6,walking,other,10,Abidjan-Ville
341b185110a7,2024-01-04 11:35:00,TRIP_341b18_3_3,5.277755,-4.05039,5.297498,-4.0801,ANT_273,ANT_822,6,3.96,37.4,personal_car,shopping,11,Abidjan-Ville
341b185110a7,2024-01-04 10:31:00,TRIP_341b18_3_4,5.279691,-4.039938,5.269532,-4.049747,ANT_579,ANT_587,5,1.57,15.7,personal_car,other,10,Abidjan-Ville
341b185110a7,2024-01-04 09:52:00,TRIP_341b18_3_5,5.253018,-4.053943,5.231513,-4.063667,ANT_439,ANT_324,10,2.62,14.8,motorbike,leisure,9,Abidjan-Ville
341b185110a7,2024-01-04 17:28:00,TRIP_341b18_3_6,5.292057,-4.003258,5.290365,-4.008875,ANT_115,ANT_192,9,0.65,4.3,walking,work_to_home,17,Abidjan-Ville
341b185110a7,2024-01-05 07:39:00,TRIP_341b18_4_0,5.299018,-4.013959,5.300124,-4.015255,ANT_248,ANT_983,2,0.19,4.4,walking,home_to_work,7,Abidjan-Ville
341b185110a7,2024-01-05 12:35:00,TRIP_341b18_4_1,5.273398,-4.003956,5.330005,-4.014858,ANT_725,ANT_127,7,6.4,48.5,personal_car,work_internal,12,Abidjan-Ville
341b185110a7,2024-01-05 15:47:00,TRIP_341b18_4_2,5.264614,-4.016727,5.287522,-4.014472,ANT_538,ANT_926,11,2.56,13.8,personal_car,health,15,Abidjan-Ville
341b185110a7,2024-01-05 21:39:00,TRIP_341b18_4_3,5.299966,-4.014753,5.29977,-4.015543,ANT_804,ANT_859,1,0.09,4.9,walking,work_to_home,21,Abidjan-Ville
341b185110a7,2024-01-06 08:00:00,TRIP_341b18_5_0,5.275179,-4.030215,5.281814,-4.038151,ANT_816,ANT_132,4,1.15,15.5,taxi,home_to_work,8,Abidjan-Ville
341b185110a7,2024-01-06 15:45:00,TRIP_341b18_5_1,5.294034,-4.043402,5.339039,-4.066376,ANT_195,ANT_962,8,5.61,38.6,personal_car,shopping,15,Abidjan-Ville
341b185110a7,2024-01-06 13:30:00,TRIP_341b18_5_2,5.253537,-4.032536,5.242241,-4.040885,ANT_967,ANT_565,10,1.56,9.0,personal_car,health,13,Abidjan-Ville
341b185110a7,2024-01-06 11:57:00,TRIP_341b18_5_3,5.285438,-4.022807,5.297177,-4.023501,ANT_590,ANT_745,5,1.31,14.5,motorbike,other,11,Abidjan-Ville
341b185110a7,2024-01-06 19:28:00,TRIP_341b18_5_4,5.259261,-4.019565,5.288964,-3.942888,ANT_754,ANT_221,13,9.13,42.1,personal_car,work_to_home,19,Abidjan-Ville
6740870cb0fd,2024-01-01 06:25:00,TRIP_674087_0_0,5.387858,-4.113218,5.377584,-4.120905,ANT_467,ANT_656,4,1.42,19.3,motorbike,home_to_work,6,Abidjan-Ville
6740870cb0fd,2024-01-02 05:45:00,TRIP_674087_1_0,5.38842,-4.146713,5.39467,-4.150124,ANT_771,ANT_594,8,0.79,5.7,walking,home_to_work,5,Abidjan-Ville
6740870cb0fd,2024-01-02 16:44:00,TRIP_674087_1_1,5.356323,-4.142322,5.351624,-4.141429,ANT_787,ANT_168,7,0.53,4.5,walking,work_to_home,16,Abidjan-Ville
6740870cb0fd,2024-01-03 06:17:00,TRIP_674087_2_0,5.362901,-4.093755,5.354147,-4.095373,ANT_729,ANT_843,12,0.99,4.8,walking,home_to_work,6,Abidjan-Ville
6740870cb0fd,2024-01-04 07:05:00,TRIP_674087_3_0,5.370891,-4.103946,5.376367,-4.116018,ANT_442,ANT_848,7,1.47,12.4,walking,home_to_work,7,Abidjan-Ville
6740870cb0fd,2024-01-04 13:51:00,TRIP_674087_3_1,5.370473,-4.138061,5.385929,-4.133044,ANT_433,ANT_736,6,1.8,16.6,bus,health,13,Abidjan-Ville
6740870cb0fd,2024-01-04 18:25:00,TRIP_674087_3_2,5.355715,-4.126396,5.363082,-4.123939,ANT_672,ANT_112,9,0.86,5.6,walking,work_to_home,18,Abidjan-Ville
6740870cb0fd,2024-01-05 07:21:00,TRIP_674087_4_0,5.337683,-4.149429,5.334606,-4.148416,ANT_178,ANT_572,4,0.36,4.9,walking,home_to_work,7,Abidjan-Ville
6740870cb0fd,2024-01-06 05:29:00,TRIP_674087_5_0,5.375904,-4.112587,5.374528,-4.113924,ANT_814,ANT_216,2,0.21,4.7,walking,home_to_work,5,Abidjan-Ville
fa5d573e43de,2024-01-01 07:38:00,TRIP_fa5d57_0_0,8.19442,-5.939971,8.106317,-5.921042,ANT_702,ANT_278,13,10.0,45.5,personal_car,home_to_work,7,Tieningboue
fa5d573e43de,2024-01-01 10:55:00,TRIP_fa5d57_0_1,8.20975,-5.964388,8.202259,-5.951955,ANT_578,ANT_446,6,1.61,16.0,taxi,shopping,10,Tieningboue
fa5d573e43de,2024-01-01 15:26:00,TRIP_fa5d57_0_2,8.204925,-5.979879,8.201367,-5.981159,ANT_337,ANT_448,5,0.42,4.3,walking,shopping,15,Tieningboue
fa5d573e43de,2024-01-01 18:25:00,TRIP_fa5d57_0_3,8.182172,-6.007847,8.177633,-5.949497,ANT_863,ANT_469,7,6.5,49.1,personal_car,work_to_home,18,Tieningboue
fa5d573e43de,2024-01-02 07:59:00,TRIP_fa5d57_1_0,8.2316,-5.979805,8.280154,-5.985857,ANT_100,ANT_608,7,5.43,42.3,taxi,home_to_work,7,Tieningboue
fa5d573e43de,2024-01-02 13:22:00,TRIP_fa5d57_1_1,8.168612,-5.968669,8.167047,-5.964777,ANT_164,ANT_527,4,0.47,5.9,walking,other,13,Tieningboue
fa5d573e43de,2024-01-02 16:35:00,TRIP_fa5d57_1_2,8.208776,-5.935395,8.22917,-5.963862,ANT_169,ANT_736,7,3.89,31.1,taxi,other,16,Tieningboue
fa5d573e43de,2024-01-02 16:28:00,TRIP_fa5d57_1_3,8.191055,-5.961785,8.187607,-5.961576,ANT_457,ANT_899,5,0.38,4.1,walking,work_to_home,16,Tieningboue
fa5d573e43de,2024-01-03 09:29:00,TRIP_fa5d57_2_0,8.171301,-5.937451,8.178797,-5.96205,ANT_424,ANT_471,21,2.85,8.1,taxi,home_to_work,9,Tieningboue
fa5d573e43de,2024-01-03 13:14:00,TRIP_fa5d57_2_1,8.172244,-5.935866,8.171568,-5.938609,ANT_272,ANT_548,3,0.31,5.3,walking,work_internal,13,Tieningboue
fa5d573e43de,2024-01-03 16:36:00,TRIP_fa5d57_2_2,8.181475,-5.985875,8.218887,-6.005395,ANT_118,ANT_650,7,4.68,36.5,taxi,work_to_home,16,Tieningboue
fa5d573e43de,2024-01-04 06:45:00,TRIP_fa5d57_3_0,8.206745,-5.975752,8.223797,-5.9795,ANT_280,ANT_633,6,1.94,17.2,motorbike,home_to_work,6,Tieningboue
fa5d573e43de,2024-01-04 10:55:00,TRIP_fa5d57_3_1,8.188748,-6.022222,8.263658,-5.976016,ANT_284,ANT_189,19,9.77,30.3,personal_car,work_internal,10,Tieningboue
fa5d573e43de,2024-01-04 19:56:00,TRIP_fa5d57_3_2,8.21472,-5.948121,8.195222,-5.901495,ANT_507,ANT_156,8,5.61,40.1,personal_car,work_to_home,19,Tieningboue
fa5d573e43de,2024-01-05 06:18:00,TRIP_fa5d57_4_0,8.20451,-5.97935,8.217156,-5.975159,ANT_455,ANT_352,10,1.48,8.2,personal_car,home_to_work,6,Tieningboue
fa5d573e43de,2024-01-05 10:18:00,TRIP_fa5d57_4_1,8.201471,-5.92791,8.191305,-5.931011,ANT_346,ANT_517,6,1.18,10.7,motorbike,health,10,Tieningboue
fa5d573e43de,2024-01-05 13:33:00,TRIP_fa5d57_4_2,8.18023,-5.928184,8.187106,-5.938987,ANT_281,ANT_231,5,1.42,15.3,motorbike,work_internal,13,Tieningboue
fa5d573e43de,2024-01-05 21:54:00,TRIP_fa5d57_4_3,8.204068,-5.973886,8.210427,-5.976924,ANT_836,ANT_281,11,0.78,4.1,walking,work_to_home,21,Tieningboue
fa5d573e43de,2024-01-06 06:39:00,TRIP_fa5d57_5_0,8.227175,-5.936782,8.225788,-5.938438,ANT_915,ANT_433,3,0.24,4.1,walking,home_to_work,6,Tieningboue
fa5d573e43de,2024-01-06 14:29:00,TRIP_fa5d57_5_1,8.194118,-5.97828,8.18046,-5.994377,ANT_268,ANT_537,11,2.34,12.2,personal_car,work_internal,14,Tieningboue
fa5d573e43de,2024-01-06 11:35:00,TRIP_fa5d57_5_2,8.187918,-5.984353,8.218854,-5.945428,ANT_271,ANT_708,7,5.52,43.0,personal_car,shopping,11,Tieningboue
fa5d573e43de,2024-01-06 17:25:00,TRIP_fa5d57_5_3,8.211256,-5.932599,8.218445,-5.918524,ANT_628,ANT_243,11,1.75,9.3,taxi,work_to_home,17,Tieningboue
fa5d573e43de,2024-01-07 07:23:00,TRIP_fa5d57_6_0,8.210032,-5.940302,8.209887,-5.939873,ANT_979,ANT_859,1,0.05,4.1,walking,home_to_work,7,Tieningboue
fa5d573e43de,2024-01-07 15:05:00,TRIP_fa5d57_6_1,8.20826,-5.966986,8.208637,-5.966279,ANT_766,ANT_645,1,0.09,4.5,walking,work_internal,15,Tieningboue
fa5d573e43de,2024-01-07 14:29:00,TRIP_fa5d57_6_2,8.176785,-5.978175,8.183542,-5.984272,ANT_350,ANT_292,4,1.01,14.6,personal_car,health,14,Tieningboue
fa5d573e43de,2024-01-07 17:53:00,TRIP_fa5d57_6_3,8.18655,-5.968189,8.139249,-5.900708,ANT_963,ANT_550,19,9.15,28.0,personal_car,work_to_home,17,Tieningboue
0d4a25da69b5,2024-01-01 05:20:00,TRIP_0d4a25_0_0,5.38884,-4.015042,5.389246,-4.011144,ANT_811,ANT_328,4,0.44,5.6,walking,home_to_work,5,Abidjan-Ville
0d4a25da69b5,2024-01-02 08:15:00,TRIP_0d4a25_1_0,5.392157,-4.064494,5.390041,-4.058825,ANT_378,ANT_399,9,0.67,4.1,walking,home_to_work,8,Abidjan-Ville
0d4a25da69b5,2024-01-03 07:42:00,TRIP_0d4a25_2_0,5.349812,-4.035101,5.385047,-4.078804,ANT_884,ANT_433,16,6.23,22.4,motorbike,home_to_work,7,Abidjan-Ville
0d4a25da69b5,2024-01-03 18:52:00,TRIP_0d4a25_2_1,5.358181,-4.049621,5.307377,-4.046917,ANT_667,ANT_411,12,5.65,27.1,taxi,work_to_home,18,Abidjan-Ville
0d4a25da69b5,2024-01-04 07:23:00,TRIP_0d4a25_3_0,5.41561,-4.009388,5.425545,-4.001817,ANT_578,ANT_284,5,1.39,16.3,motorbike,home_to_work,7,Abidjan-Ville
0d4a25da69b5,2024-01-04 16:58:00,TRIP_0d4a25_3_1,5.391793,-4.018106,5.382565,-4.016855,ANT_110,ANT_588,3,1.03,17.7,bus,work_to_home,16,Abidjan-Ville
0d4a25da69b5,2024-01-05 05:27:00,TRIP_0d4a25_4_0,5.366087,-4.029849,5.354587,-4.009673,ANT_637,ANT_467,16,2.58,9.2,walking,home_to_work,5,Abidjan-Ville
0d4a25da69b5,2024-01-06 05:56:00,TRIP_0d4a25_5_0,5.358411,-4.016141,5.387461,-4.035215,ANT_904,ANT_223,12,3.86,18.2,bus,home_to_work,5,Abidjan-Ville
0d4a25da69b5,2024-01-07 06:36:00,TRIP_0d4a25_6_0,5.380896,-4.075183,5.387487,-4.079682,ANT_588,ANT_293,10,0.89,5.2,walking,home_to_work,6,Abidjan-Ville
0d4a25da69b5,2024-01-07 15:58:00,TRIP_0d4a25_6_1,5.424566,-4.0491,5.425427,-4.057182,ANT_521,ANT_103,9,0.9,5.5,walking,work_internal,15,Abidjan-Ville
0d4a25da69b5,2024-01-07 17:33:00,TRIP_0d4a25_6_2,5.392696,-4.057822,5.394972,-4.055548,ANT_166,ANT_299,3,0.36,5.9,walking,work_to_home,17,Abidjan-Ville
0cece0900991,2024-01-01 06:28:00,TRIP_0cece0_0_0,5.342933,-4.059352,5.316193,-4.066792,ANT_793,ANT_949,11,3.08,16.7,bus,home_to_work,6,Abidjan-Ville
0cece0900991,2024-01-01 17:59:00,TRIP_0cece0_0_1,5.306559,-4.041854,5.315017,-4.048286,ANT_978,ANT_772,3,1.18,18.5,motorbike,work_to_home,17,Abidjan-Ville
0cece0900991,2024-01-02 08:22:00,TRIP_0cece0_1_0,5.329018,-4.07376,5.323796,-4.087077,ANT_892,ANT_484,6,1.59,14.5,bus,home_to_work,8,Abidjan-Ville
0cece0900991,2024-01-02 16:47:00,TRIP_0cece0_1_1,5.285035,-4.0362,5.275519,-4.036531,ANT_454,ANT_261,3,1.06,17.6,motorbike,other,16,Abidjan-Ville
0cece0900991,2024-01-02 18:56:00,TRIP_0cece0_1_2,5.326806,-4.012597,5.328882,-4.014006,ANT_712,ANT_902,3,0.28,4.6,walking,work_to_home,18,Abidjan-Ville
0cece0900991,2024-01-03 06:26:00,TRIP_0cece0_2_0,5.357294,-4.035956,5.353856,-4.035922,ANT_132,ANT_923,4,0.38,5.2,walking,home_to_work,6,Abidjan-Ville
0cece0900991,2024-01-03 13:46:00,TRIP_0cece0_2_1,5.329247,-4.085053,5.317451,-4.114978,ANT_482,ANT_410,12,3.57,16.9,bus,other,13,Abidjan-Ville
0cece0900991,2024-01-03 15:19:00,TRIP_0cece0_2_2,5.310065,-4.02785,5.308766,-4.030909,ANT_336,ANT_700,4,0.37,5.1,walking,other,15,Abidjan-Ville
0cece0900991,2024-01-03 16:34:00,TRIP_0cece0_2_3,5.2953,-4.103736,5.294218,-4.105588,ANT_377,ANT_192,3,0.24,4.1,walking,shopping,16,Abidjan-Ville
0cece0900991,2024-01-03 10:34:00,TRIP_0cece0_2_4,5.292538,-4.035848,5.28648,-4.019266,ANT_393,ANT_542,10,1.96,10.9,bus,other,10,Abidjan-Ville
0cece0900991,2024-01-03 09:44:00,TRIP_0cece0_2_5,5.358366,-4.078131,5.358644,-4.077157,ANT_665,ANT_691,1,0.11,5.8,walking,health,9,Abidjan-Ville
0cece0900991,2024-01-03 18:44:00,TRIP_0cece0_2_6,5.304473,-4.07993,5.304489,-4.0799,ANT_199,ANT_486,1,0.0,4.6,walking,work_to_home,18,Abidjan-Ville
0cece0900991,2024-01-04 07:05:00,TRIP_0cece0_3_0,5.32637,-4.033747,5.328736,-4.032981,ANT_378,ANT_771,3,0.28,5.4,walking,home_to_work,7,Abidjan-Ville
0cece0900991,2024-01-05 07:35:00,TRIP_0cece0_4_0,5.296225,-4.078631,5.315723,-4.116401,ANT_443,ANT_992,8,4.72,31.6,taxi,home_to_work,7,Abidjan-Ville
0cece0900991,2024-01-06 07:49:00,TRIP_0cece0_5_0,5.314289,-4.039131,5.335749,-4.037905,ANT_544,ANT_288,7,2.39,18.0,motorbike,home_to_work,7,Abidjan-Ville
0cece0900991,2024-01-06 09:45:00,TRIP_0cece0_5_1,5.287866,-4.010687,5.281904,-3.968393,ANT_100,ANT_997,9,4.74,28.5,motorbike,other,9,Abidjan-Ville
0cece0900991,2024-01-06 14:35:00,TRIP_0cece0_5_2,5.326407,-4.063428,5.322284,-4.05619,ANT_220,ANT_860,11,0.92,4.9,walking,health,14,Abidjan-Ville
0cece0900991,2024-01-06 11:25:00,TRIP_0cece0_5_3,5.309465,-4.052051,5.301003,-4.049336,ANT_222,ANT_276,12,0.99,4.6,walking,shopping,11,Abidjan-Ville
0cece0900991,2024-01-06 18:18:00,TRIP_0cece0_5_4,5.344224,-4.021008,5.318898,-4.013803,ANT_223,ANT_773,14,2.92,11.8,motorbike,work_to_home,18,Abidjan-Ville
d55bb1a13236,2024-01-01 07:23:00,TRIP_d55bb1_0_0,7.038251,-5.439659,7.042506,-5.336211,ANT_632,ANT_760,22,11.49,30.7,taxi,home_to_work,7,Tiebissou
d55bb1a13236,2024-01-01 16:33:00,TRIP_d55bb1_0_1,7.045929,-5.447144,7.036312,-5.464953,ANT_548,ANT_261,8,2.25,16.1,personal_car,leisure,16,Tiebissou
d55bb1a13236,2024-01-01 16:46:00,TRIP_d55bb1_0_2,7.02721,-5.431822,7.033184,-5.429171,ANT_297,ANT_884,7,0.73,5.5,walking,work_to_home,16,Tiebissou
